orderid,userid,bikeid,biketype,starttime,endtime,start_x,start_y,end_x,end_y
1361689,336498,159884,2,2017-05-10 04:57:17,2017-05-10 05:05:06,116.545029,39.91127,116.553268,39.909897
3161256,369947,328981,1,2017-05-10 04:57:33,2017-05-10 05:06:08,116.560135,39.979935,116.580734,39.978561
4898644,720135,485193,1,2017-05-10 04:57:44,2017-05-10 05:01:57,116.6082,39.920883,116.601334,39.925003
2699080,75585,286098,2,2017-05-10 04:57:51,2017-05-10 05:06:33,116.318436,39.750595,116.332169,39.743729
2741746,403309,289922,2,2017-05-10 04:57:53,2017-05-10 05:01:44,116.406326,39.966202,116.396713,39.966202
3180224,537636,330770,1,2017-05-10 04:57:56,2017-05-10 05:01:06,116.455765,40.028,116.461258,40.02388
3763092,592028,386385,1,2017-05-10 04:57:58,2017-05-10 05:02:29,116.273117,39.875565,116.27861,39.871445
2116201,33289,231430,2,2017-05-10 04:58:00,2017-05-10 05:04:35,116.406326,39.842606,116.400833,39.832993
2309008,771293,249779,2,2017-05-10 04:58:01,2017-05-10 05:10:29,116.40358,40.065079,116.39534,40.085678
3547955,306091,365783,1,2017-05-10 04:58:07,2017-05-10 04:59:20,116.201706,39.8069,116.198959,39.80552700000001
2989508,1052161,312941,1,2017-05-10 04:58:11,2017-05-10 05:03:57,116.432419,39.978561,116.425552,39.973068
2213695,915736,240772,2,2017-05-10 04:58:20,2017-05-10 05:11:59,116.572495,39.771194,116.569748,39.79454000000001
3463029,65903,357552,1,2017-05-10 04:58:21,2017-05-10 05:04:39,116.551895,39.761581,116.546402,39.751968
2422162,286744,260381,2,2017-05-10 04:58:22,2017-05-10 05:02:36,116.341782,39.946976,116.333542,39.951096
2412499,901623,259515,2,2017-05-10 04:58:23,2017-05-10 05:00:15,116.406326,39.812393,116.402206,39.813766
4277299,711617,435182,1,2017-05-10 04:58:40,2017-05-10 05:04:07,116.417313,39.918137,116.422806,39.909897
1114702,895777,137256,2,2017-05-10 04:58:41,2017-05-10 05:01:57,116.376114,39.848099,116.371994,39.852219
3511620,783743,362282,1,2017-05-10 04:58:47,2017-05-10 05:07:59,116.260757,39.778061,116.268997,39.769821
4526564,828730,454965,1,2017-05-10 04:58:48,2017-05-10 05:05:24,116.567001,39.854965,116.561508,39.845352
1741173,599750,196105,2,2017-05-10 04:58:54,2017-05-10 05:14:40,116.406326,39.817886,116.39946,39.848099
982514,748692,124947,2,2017-05-10 04:59:05,2017-05-10 05:02:32,116.531296,39.861832,116.535416,39.856339
3641305,994215,374784,1,2017-05-10 04:59:08,2017-05-10 05:08:37,116.345901,39.8069,116.337662,39.813766
1168629,861331,142202,2,2017-05-10 04:59:15,2017-05-10 05:04:00,116.413193,39.786301,116.414566,39.780807
2040844,859503,224329,2,2017-05-10 04:59:22,2017-05-10 05:02:03,116.255264,39.920883,116.259384,39.918137
2473107,515869,265168,2,2017-05-10 04:59:35,2017-05-10 05:05:57,116.167374,39.93187,116.17836,39.92775
997748,898918,126377,2,2017-05-10 04:59:37,2017-05-10 05:06:46,116.652145,39.914017,116.660385,39.908524
4354554,342123,441332,1,2017-05-10 04:59:49,2017-05-10 05:31:29,116.381607,39.962082,116.454391,39.957962
2045618,50028,224770,2,2017-05-10 04:59:51,2017-05-10 05:04:22,116.301956,39.945602,116.293716,39.946976
598165,479643,80964,1,2017-05-10 04:59:58,2017-05-10 05:04:50,116.527176,39.853592,116.521683,39.846725
2919230,774281,306196,1,2017-05-10 05:00:00,2017-05-10 05:19:21,116.326675,39.832993,116.345901,39.826126
1749645,626585,196893,2,2017-05-10 05:00:04,2017-05-10 05:12:54,116.37748700000002,39.701157,116.367874,39.703903
4665058,516319,466025,1,2017-05-10 05:00:09,2017-05-10 05:02:02,116.11656200000002,39.93187,116.112442,39.93187
4989313,449483,492105,1,2017-05-10 05:00:27,2017-05-10 05:04:38,116.374741,40.095291,116.373367,40.088425
3006026,965896,314528,1,2017-05-10 05:00:31,2017-05-10 05:04:56,116.573868,40.025253,116.569748,40.03212
1969791,997386,217690,2,2017-05-10 05:00:36,2017-05-10 05:04:59,116.402206,39.853592,116.39946,39.849472
103712,643847,15539,2,2017-05-10 05:00:53,2017-05-10 05:04:38,116.362381,39.92775,116.35688799999998,39.92363
4918308,21309,486731,1,2017-05-10 05:00:57,2017-05-10 05:04:17,116.321182,39.87968400000001,116.323929,39.875565
441519,916889,60423,1,2017-05-10 05:00:59,2017-05-10 05:03:19,116.429672,40.071945,116.426926,40.070572
2483950,532938,266166,2,2017-05-10 05:01:02,2017-05-10 05:09:08,116.315689,40.004654,116.311569,39.999161
1996586,1056286,220204,2,2017-05-10 05:01:11,2017-05-10 05:05:36,116.33628799999998,39.827499,116.343155,39.82338
3061930,777076,319475,1,2017-05-10 05:01:22,2017-05-10 05:04:43,116.344528,39.797287,116.339035,39.79454000000001
1954009,322890,216232,2,2017-05-10 05:01:29,2017-05-10 05:07:22,116.308823,39.975815,116.301956,39.967575
123174,735414,17332,2,2017-05-10 05:01:33,2017-05-10 05:19:35,116.601334,39.87968400000001,116.598587,39.908524
1809073,630796,202624,2,2017-05-10 05:02:02,2017-05-10 05:05:20,116.28273,39.874191,116.27861,39.876938
862268,156508,113381,1,2017-05-10 05:02:13,2017-05-10 05:06:46,116.461258,39.948349,116.453018,39.945602
1504496,347115,173456,2,2017-05-10 05:02:16,2017-05-10 05:22:01,116.517563,39.746475,116.540909,39.739609
165165,792280,22902,1,2017-05-10 05:02:28,2017-05-10 05:03:34,116.465378,40.192795,116.466751,40.191422
3991920,487981,408512,1,2017-05-10 05:02:29,2017-05-10 05:05:41,116.556015,39.977188,116.557388,39.970322
2495361,863136,267197,2,2017-05-10 05:02:30,2017-05-10 05:08:59,116.308823,39.977188,116.301956,39.967575
4045961,191858,413844,1,2017-05-10 05:02:40,2017-05-10 05:24:34,116.404953,39.804153,116.39808700000002,39.846725
4259737,767297,433876,1,2017-05-10 05:02:41,2017-05-10 05:05:15,116.426926,39.797287,116.422806,39.79866
4045894,700010,413837,1,2017-05-10 05:02:43,2017-05-10 05:07:16,116.100082,39.93049600000001,116.09596299999998,39.934616
1497262,842642,172774,2,2017-05-10 05:02:48,2017-05-10 05:04:49,116.203079,39.89067100000001,116.200333,39.887924
4652559,750602,464959,1,2017-05-10 05:02:51,2017-05-10 05:13:18,116.472244,39.849472,116.469498,39.857712
1445628,608726,167870,2,2017-05-10 05:02:52,2017-05-10 05:11:28,116.333542,39.782181,116.328049,39.797287
406101,1060365,55801,1,2017-05-10 05:02:56,2017-05-10 05:09:59,116.39946,39.942856,116.417313,39.940109
3256335,902433,338032,1,2017-05-10 05:02:59,2017-05-10 05:13:11,116.564255,40.059586,116.556015,40.063705
3806010,799901,390687,1,2017-05-10 05:03:09,2017-05-10 05:21:41,116.465378,39.874191,116.461258,39.91127
3089602,331647,322040,1,2017-05-10 05:03:11,2017-05-10 05:13:32,116.501083,39.850845,116.49971,39.865952
4266298,850912,434357,1,2017-05-10 05:03:25,2017-05-10 05:11:30,116.476364,39.852219,116.472244,39.859085
4053331,1065437,414519,1,2017-05-10 05:03:31,2017-05-10 05:08:44,116.457138,39.968948,116.447525,39.973068
2096679,1016047,229597,2,2017-05-10 05:03:31,2017-05-10 05:09:23,116.164627,39.92775,116.17012,39.92363
3410108,931189,352496,1,2017-05-10 05:03:55,2017-05-10 05:06:52,116.50383,39.824753,116.498337,39.827499
4298263,876743,436782,1,2017-05-10 05:04:05,2017-05-10 05:20:06,116.505203,39.909897,116.498337,39.909897
486156,7855,66137,1,2017-05-10 05:04:13,2017-05-10 05:11:28,116.557388,39.817886,116.550522,39.830246
3213512,751460,333935,1,2017-05-10 05:04:15,2017-05-10 05:11:27,116.538162,39.859085,116.53678899999998,39.856339
1980872,649467,218732,2,2017-05-10 05:04:19,2017-05-10 05:16:53,116.411819,39.81514,116.402206,39.812393
1482309,261838,171389,2,2017-05-10 05:04:20,2017-05-10 05:08:57,116.28685,39.937363,116.29509,39.934616
4002619,849511,409581,1,2017-05-10 05:04:24,2017-05-10 05:09:37,116.406326,39.848099,116.400833,39.846725
4074812,756201,416628,1,2017-05-10 05:04:24,2017-05-10 05:10:43,116.222305,40.078812,116.227798,40.077438
1554340,140744,178147,2,2017-05-10 05:04:25,2017-05-10 05:07:28,116.502457,39.764328000000006,116.50795,39.761581
4014327,699662,410741,1,2017-05-10 05:04:37,2017-05-10 05:10:10,116.454391,39.824753,116.45851100000002,39.81514
4904044,781040,485631,1,2017-05-10 05:04:41,2017-05-10 05:20:30,116.156387,39.93049600000001,116.193466,39.926376
4541461,25350,456133,1,2017-05-10 05:04:44,2017-05-10 05:34:58,116.189346,39.893417,116.1866,39.953842
986187,654289,125297,2,2017-05-10 05:04:44,2017-05-10 05:20:32,116.406326,39.81514,116.400833,39.846725
3091179,935254,322188,1,2017-05-10 05:04:46,2017-05-10 05:17:42,116.564255,40.137863,116.587601,40.130997
2399816,626369,258316,2,2017-05-10 05:04:49,2017-05-10 05:10:27,116.554642,39.92363,116.569748,39.922256
3153346,415856,328241,1,2017-05-10 05:04:50,2017-05-10 05:07:35,116.476364,39.837112,116.470871,39.838486
4476445,277488,450883,1,2017-05-10 05:04:52,2017-05-10 05:07:16,116.347275,39.940109,116.344528,39.942856
4355361,579883,441396,1,2017-05-10 05:05:07,2017-05-10 05:13:00,116.345901,39.804153,116.340408,39.816513
907584,205544,117981,2,2017-05-10 05:05:22,2017-05-10 05:06:46,116.256638,39.860458,116.258011,39.857712
748504,720738,99321,1,2017-05-10 05:05:37,2017-05-10 05:09:31,116.334915,39.780807,116.333542,39.782181
3861722,691424,396008,1,2017-05-10 05:05:40,2017-05-10 05:06:53,116.376114,39.914017,116.37748700000002,39.912643
1988310,953018,219433,2,2017-05-10 05:05:47,2017-05-10 05:09:29,116.466751,39.92363,116.464005,39.929123
2267523,644556,245841,2,2017-05-10 05:05:55,2017-05-10 05:10:12,116.406326,39.843979,116.400833,39.846725
387020,496450,53581,1,2017-05-10 05:05:57,2017-05-10 05:19:31,116.4077,39.822006,116.39946,39.848099
1241141,763908,148829,2,2017-05-10 05:06:06,2017-05-10 05:11:39,116.166,39.929123,116.17836,39.92775
1293917,729167,153659,2,2017-05-10 05:06:06,2017-05-10 05:09:01,116.380234,39.892044,116.380234,39.897537
3031283,911919,316873,1,2017-05-10 05:06:08,2017-05-10 05:19:25,116.406326,39.822006,116.39946,39.848099
3883812,17726,398241,1,2017-05-10 05:06:10,2017-05-10 05:11:36,116.496964,39.940109,116.501083,39.937363
1626144,626652,185053,2,2017-05-10 05:06:16,2017-05-10 05:12:18,116.168747,39.93049600000001,116.17836,39.92775
3990011,1038691,408300,1,2017-05-10 05:06:39,2017-05-10 05:12:13,116.437912,40.03212,116.448898,40.029373
3560772,372517,367008,1,2017-05-10 05:06:56,2017-05-10 05:22:09,116.406326,39.820633,116.39946,39.848099
1389575,506057,162437,2,2017-05-10 05:07:05,2017-05-10 05:17:19,116.420059,40.01976,116.417313,40.034866
1555192,347652,178221,2,2017-05-10 05:07:14,2017-05-10 05:15:05,116.669998,39.889297,116.660385,39.881058
1802489,354293,201990,2,2017-05-10 05:07:19,2017-05-10 05:17:33,116.163254,39.935989,116.17836,39.92775
2434684,894399,261565,2,2017-05-10 05:07:22,2017-05-10 05:10:14,116.393967,39.853592,116.396713,39.849472
5014586,429761,493922,1,2017-05-10 05:07:25,2017-05-10 05:11:33,116.444778,39.929123,116.451645,39.925003
4522300,337771,454613,1,2017-05-10 05:07:32,2017-05-10 05:16:57,116.159134,39.933243,116.17836,39.92775
4864605,445898,482479,1,2017-05-10 05:07:36,2017-05-10 05:24:12,116.248398,39.937363,116.27586399999998,39.93187
903161,376516,117567,2,2017-05-10 05:07:41,2017-05-10 05:23:05,116.406326,39.824753,116.400833,39.848099
3904844,524893,400269,1,2017-05-10 05:07:46,2017-05-10 05:12:27,116.166,39.933243,116.160507,39.92775
1920592,582824,213100,2,2017-05-10 05:07:47,2017-05-10 05:10:06,116.159134,39.929123,116.156387,39.933243
3331771,53427,345013,1,2017-05-10 05:07:48,2017-05-10 05:23:31,116.406326,39.824753,116.39946,39.848099
4069684,764743,416150,1,2017-05-10 05:07:49,2017-05-10 05:09:45,116.388474,40.133743,116.384354,40.133743
2532128,807927,270595,2,2017-05-10 05:07:53,2017-05-10 05:15:29,116.341782,40.01564000000001,116.351395,40.007401
4446837,413192,448542,1,2017-05-10 05:07:58,2017-05-10 05:12:34,116.264877,39.852219,116.258011,39.859085
4037744,806637,413058,1,2017-05-10 05:07:59,2017-05-10 05:21:27,116.404953,39.822006,116.39808700000002,39.846725
1755430,382228,197431,2,2017-05-10 05:08:13,2017-05-10 05:10:43,116.556015,39.977188,116.557388,39.971695
2479854,620987,265793,2,2017-05-10 05:08:15,2017-05-10 05:14:30,116.413193,39.780807,116.420059,39.775314
3661970,979596,376791,1,2017-05-10 05:08:15,2017-05-10 05:10:28,116.27037,39.90715,116.273117,39.904404
3960414,874471,405388,1,2017-05-10 05:08:16,2017-05-10 05:11:52,116.281357,39.841232,116.28685,39.837112
1617573,218779,184215,2,2017-05-10 05:08:23,2017-05-10 05:14:40,116.409073,39.848099,116.39808700000002,39.846725
96905,350032,14806,2,2017-05-10 05:08:31,2017-05-10 05:14:56,116.406326,39.854965,116.400833,39.850845
2929250,874959,307114,1,2017-05-10 05:08:41,2017-05-10 05:13:24,116.477737,39.859085,116.473618,39.854965
353010,90097,49055,1,2017-05-10 05:08:42,2017-05-10 05:10:49,116.373367,39.922256,116.374741,39.918137
3869125,240802,396779,1,2017-05-10 05:08:42,2017-05-10 05:15:22,116.4077,39.854965,116.400833,39.850845
3702392,193842,380640,1,2017-05-10 05:08:43,2017-05-10 05:14:16,116.333542,39.827499,116.343155,39.82338
1844063,386683,205945,2,2017-05-10 05:08:50,2017-05-10 05:18:37,116.347275,39.94148300000001,116.359634,39.933243
2668165,361855,283277,2,2017-05-10 05:08:52,2017-05-10 05:14:58,116.402206,39.837112,116.39808700000002,39.846725
452222,788032,61671,1,2017-05-10 05:08:56,2017-05-10 05:10:32,116.457138,39.929123,116.45851100000002,39.92775
3242781,184602,336779,1,2017-05-10 05:08:58,2017-05-10 05:11:44,116.396713,39.898911,116.389847,39.900284
4171466,458086,425107,1,2017-05-10 05:09:07,2017-05-10 05:19:45,116.171494,40.049973,116.16188,40.06645200000001
1581516,356605,180735,2,2017-05-10 05:09:07,2017-05-10 05:19:21,116.345901,39.80552700000001,116.339035,39.820633
3681573,831103,378658,1,2017-05-10 05:09:09,2017-05-10 05:14:41,116.208572,39.826126,116.198959,39.820633
4435350,1004335,447677,1,2017-05-10 05:09:12,2017-05-10 05:20:17,116.402206,39.82338,116.39946,39.846725
2524155,705455,269833,2,2017-05-10 05:09:17,2017-05-10 05:17:12,116.392593,39.857712,116.396713,39.849472
970656,898870,123852,2,2017-05-10 05:09:20,2017-05-10 05:11:57,116.326675,39.91127,116.321182,39.912643
1289007,427067,153210,2,2017-05-10 05:09:21,2017-05-10 05:15:58,116.041031,39.728622,116.053391,39.723129
3638509,1042298,374510,1,2017-05-10 05:09:26,2017-05-10 05:12:56,116.431046,39.91127,116.433792,39.908524
4505111,510344,453192,1,2017-05-10 05:09:31,2017-05-10 05:16:19,116.40358,39.995041,116.413193,39.990921
1964802,513342,217227,2,2017-05-10 05:09:40,2017-05-10 05:28:47,116.307449,39.942856,116.352768,39.94148300000001
3803129,459808,390390,1,2017-05-10 05:09:49,2017-05-10 05:11:32,116.549149,39.758835,116.546402,39.756088
2554317,644067,272665,2,2017-05-10 05:09:49,2017-05-10 05:12:39,116.267624,39.859085,116.268997,39.854965
1063934,502850,132613,2,2017-05-10 05:09:55,2017-05-10 05:11:38,116.549149,39.758835,116.546402,39.756088
4041910,277491,413457,1,2017-05-10 05:10:10,2017-05-10 05:14:22,116.700211,39.90715,116.689224,39.90303
3996605,924421,408990,1,2017-05-10 05:10:10,2017-05-10 05:14:43,116.373367,39.837112,116.370621,39.835739
791261,64165,104574,1,2017-05-10 05:10:11,2017-05-10 05:12:11,116.345901,39.959335,116.341782,39.957962
1963682,584157,217121,2,2017-05-10 05:10:12,2017-05-10 05:18:36,116.623306,40.174942,116.632919,40.166702
1488197,681706,171944,2,2017-05-10 05:10:15,2017-05-10 05:11:58,116.549149,39.758835,116.546402,39.756088
1737894,636896,195808,2,2017-05-10 05:10:17,2017-05-10 05:16:51,116.253891,39.929123,116.263504,39.92363
4493473,753603,452223,1,2017-05-10 05:10:17,2017-05-10 05:13:35,116.392593,39.853592,116.396713,39.849472
2099816,340328,229896,2,2017-05-10 05:10:18,2017-05-10 05:16:50,116.300583,39.982681,116.304703,39.975815
2599018,333120,276845,2,2017-05-10 05:10:21,2017-05-10 05:13:35,116.4077,39.843979,116.400833,39.846725
3710257,991488,381373,1,2017-05-10 05:10:22,2017-05-10 05:17:46,116.4077,39.838486,116.39808700000002,39.846725
675679,544256,90689,1,2017-05-10 05:10:22,2017-05-10 05:13:04,116.469498,39.951096,116.465378,39.951096
1909008,28945,212048,2,2017-05-10 05:10:26,2017-05-10 05:17:40,115.944901,39.738235,115.96138,39.731369
3510522,437136,362167,1,2017-05-10 05:10:27,2017-05-10 05:14:15,116.632919,39.912643,116.626053,39.91539
639173,253145,86313,1,2017-05-10 05:10:30,2017-05-10 05:14:53,116.266251,40.004654,116.27586399999998,40.001907
2710724,471823,287135,2,2017-05-10 05:10:30,2017-05-10 05:11:32,116.498337,40.012894,116.49971,40.01152
1981934,825549,218827,2,2017-05-10 05:10:34,2017-05-10 05:13:03,116.4077,39.81514,116.402206,39.813766
3179710,527272,330720,1,2017-05-10 05:10:36,2017-05-10 05:15:56,116.524429,39.856339,116.521683,39.863205
3381940,469451,349848,1,2017-05-10 05:10:38,2017-05-10 05:18:49,116.19758600000002,39.914017,116.19072,39.90715
5034009,777205,495500,1,2017-05-10 05:10:46,2017-05-10 05:20:14,116.304703,39.975815,116.322556,39.968948
2643635,688711,280998,2,2017-05-10 05:10:49,2017-05-10 05:23:48,116.153641,39.721756,116.172867,39.712143
2655996,824827,282162,2,2017-05-10 05:10:56,2017-05-10 05:18:20,116.4077,39.838486,116.39808700000002,39.846725
1002289,647161,126821,2,2017-05-10 05:11:07,2017-05-10 05:18:25,116.590347,39.79454000000001,116.584854,39.80278
2107628,305003,230610,2,2017-05-10 05:11:08,2017-05-10 05:23:34,116.455765,39.831619,116.457138,39.826126
2626343,755193,279400,2,2017-05-10 05:11:10,2017-05-10 05:16:42,116.40358,39.835739,116.402206,39.845352
1720651,373806,194139,2,2017-05-10 05:11:15,2017-05-10 05:27:27,116.404953,39.826126,116.39946,39.846725
2460940,628734,264001,2,2017-05-10 05:11:16,2017-05-10 05:16:46,116.347275,39.820633,116.337662,39.817886
3435366,427409,354900,1,2017-05-10 05:11:18,2017-05-10 05:12:23,116.554642,39.830246,116.551895,39.831619
1750004,191068,196930,2,2017-05-10 05:11:18,2017-05-10 05:16:37,116.211319,39.887924,116.207199,39.889297
1257140,149914,150335,2,2017-05-10 05:11:19,2017-05-10 05:16:25,116.514816,39.959335,116.518936,39.949722
2300297,612835,248942,2,2017-05-10 05:11:21,2017-05-10 05:18:40,116.406326,39.837112,116.39946,39.848099
2966798,1011128,310730,1,2017-05-10 05:11:21,2017-05-10 05:12:46,116.466751,39.852219,116.464005,39.850845
3393220,76783,350896,1,2017-05-10 05:11:29,2017-05-10 05:19:44,116.404953,39.859085,116.39946,39.849472
2987497,926714,312741,1,2017-05-10 05:11:29,2017-05-10 05:18:23,116.545029,40.006027,116.543655,40.003281
3876466,917894,397496,1,2017-05-10 05:11:32,2017-05-10 05:14:07,116.432419,39.849472,116.428299,39.846725
1120363,19803,137767,2,2017-05-10 05:11:33,2017-05-10 05:31:33,116.45851100000002,39.79866,116.506577,39.793167
4047918,1031060,414014,1,2017-05-10 05:11:39,2017-05-10 05:15:44,116.4077,39.842606,116.402206,39.845352
1248480,640358,149524,2,2017-05-10 05:11:40,2017-05-10 05:20:26,116.453018,39.82338,116.444778,39.834366
2694189,109699,285634,2,2017-05-10 05:11:42,2017-05-10 05:13:38,116.453018,39.952469,116.451645,39.949722
2195458,825620,238998,2,2017-05-10 05:11:45,2017-05-10 05:16:27,116.582108,39.872818,116.572495,39.875565
1094325,365998,135372,2,2017-05-10 05:11:46,2017-05-10 05:15:47,116.477737,40.000534,116.469498,40.003281
402967,114018,55435,1,2017-05-10 05:11:58,2017-05-10 05:13:28,116.443405,39.929123,116.443405,39.926376
3536212,221543,364630,1,2017-05-10 05:12:01,2017-05-10 05:22:19,116.38298,39.852219,116.400833,39.848099
4350557,733518,441033,1,2017-05-10 05:12:04,2017-05-10 05:19:29,116.409073,39.839859,116.39946,39.846725
3402959,613139,351814,1,2017-05-10 05:12:04,2017-05-10 05:17:18,116.351395,39.81926,116.355515,39.812393
2489837,136490,266690,2,2017-05-10 05:12:10,2017-05-10 05:13:46,116.384354,39.850845,116.385727,39.848099
4179956,854161,425813,1,2017-05-10 05:12:14,2017-05-10 05:16:20,116.545029,39.820633,116.547775,39.813766
2433062,750622,261414,2,2017-05-10 05:12:23,2017-05-10 05:16:51,116.400833,39.839859,116.39808700000002,39.846725
1229670,343807,147770,2,2017-05-10 05:12:27,2017-05-10 05:15:58,116.179733,39.912643,116.176987,39.90715
1856377,14611,207101,2,2017-05-10 05:12:33,2017-05-10 05:18:56,116.406326,39.837112,116.400833,39.846725
3384162,793744,350056,1,2017-05-10 05:12:34,2017-05-10 05:23:08,116.285477,39.892044,116.310196,39.889297
789645,1031391,104389,1,2017-05-10 05:12:36,2017-05-10 05:14:59,116.524429,39.925003,116.518936,39.92363
214870,349684,31096,1,2017-05-10 05:12:36,2017-05-10 05:18:21,116.380234,40.062332,116.381607,40.059586
1181953,464840,143427,2,2017-05-10 05:12:38,2017-05-10 05:17:38,116.410446,39.842606,116.400833,39.846725
3490703,184160,360218,1,2017-05-10 05:12:44,2017-05-10 05:18:33,116.409073,39.849472,116.400833,39.850845
3503733,709774,361513,1,2017-05-10 05:12:45,2017-05-10 05:21:23,116.109695,39.93049600000001,116.127548,39.92363
3786942,337162,388795,1,2017-05-10 05:12:50,2017-05-10 05:15:36,116.593094,39.912643,116.591721,39.909897
1929639,1027659,213960,2,2017-05-10 05:12:55,2017-05-10 05:17:07,116.406326,39.817886,116.402206,39.82338
145904,855454,19697,1,2017-05-10 05:12:56,2017-05-10 05:14:40,115.931168,39.642105,115.928421,39.643478
2898927,37954,304330,1,2017-05-10 05:12:57,2017-05-10 05:20:32,116.406326,39.838486,116.39808700000002,39.846725
3990012,1038691,408300,1,2017-05-10 05:12:59,2017-05-10 05:23:30,116.448898,40.029373,116.465378,40.01976
2061633,844408,226265,2,2017-05-10 05:13:05,2017-05-10 05:17:44,116.400833,39.854965,116.39946,39.849472
250398,255586,35864,1,2017-05-10 05:13:08,2017-05-10 05:17:44,116.521683,39.865952,116.518936,39.874191
631258,182024,85227,1,2017-05-10 05:13:12,2017-05-10 05:14:23,116.404953,39.82338,116.402206,39.822006
1715075,478908,193602,2,2017-05-10 05:13:13,2017-05-10 05:19:38,116.363754,39.850845,116.359634,39.853592
3558153,953593,366762,1,2017-05-10 05:13:15,2017-05-10 05:20:15,116.406326,39.837112,116.400833,39.848099
2119996,459011,231793,2,2017-05-10 05:13:16,2017-05-10 05:16:42,116.542282,39.816513,116.547775,39.813766
1669239,572420,189177,2,2017-05-10 05:13:17,2017-05-10 05:21:16,116.404953,39.834366,116.39808700000002,39.846725
3342640,450073,346066,1,2017-05-10 05:13:19,2017-05-10 05:30:02,116.554642,39.727249,116.553268,39.762955
2070906,610420,227148,2,2017-05-10 05:13:20,2017-05-10 05:29:32,116.404953,39.826126,116.39946,39.846725
2304072,945875,249308,2,2017-05-10 05:13:23,2017-05-10 05:20:09,116.55876200000002,39.768448,116.554642,39.760208
2280621,1054072,247060,2,2017-05-10 05:13:25,2017-05-10 05:31:48,116.457138,39.981308,116.473618,39.975815
3417378,949613,353195,1,2017-05-10 05:13:27,2017-05-10 05:18:43,116.40358,39.839859,116.39808700000002,39.846725
3235527,851538,336080,1,2017-05-10 05:13:28,2017-05-10 05:23:40,116.40358,39.824753,116.39946,39.846725
2342192,974948,252916,2,2017-05-10 05:13:29,2017-05-10 05:27:04,116.404953,39.824753,116.39946,39.846725
405949,691811,55782,1,2017-05-10 05:13:34,2017-05-10 05:20:11,116.48735,39.762955,116.477737,39.769821
3427177,728132,354150,1,2017-05-10 05:13:36,2017-05-10 05:18:56,116.4077,39.849472,116.400833,39.850845
4539036,416453,455944,1,2017-05-10 05:13:41,2017-05-10 05:20:52,116.40358,39.835739,116.39808700000002,39.846725
1418053,400219,165215,2,2017-05-10 05:13:46,2017-05-10 05:16:38,116.418686,39.809647,116.417313,39.80552700000001
1759138,621310,197797,2,2017-05-10 05:13:46,2017-05-10 05:19:12,116.402206,39.838486,116.39808700000002,39.846725
2884527,844028,302993,2,2017-05-10 05:13:49,2017-05-10 05:18:35,116.409073,39.848099,116.400833,39.846725
2306999,533717,249588,2,2017-05-10 05:13:49,2017-05-10 05:19:39,116.406326,39.848099,116.400833,39.848099
1787185,853457,200494,2,2017-05-10 05:13:52,2017-05-10 05:16:23,116.402206,39.845352,116.39808700000002,39.846725
2988553,789573,312835,1,2017-05-10 05:13:52,2017-05-10 05:21:16,116.4077,39.838486,116.39808700000002,39.846725
235836,726166,34221,1,2017-05-10 05:13:57,2017-05-10 05:19:43,116.568375,39.918137,116.565628,39.92363
1889802,532052,210228,2,2017-05-10 05:14:05,2017-05-10 05:17:28,116.322556,39.892044,116.322556,39.886551
3591366,499894,369937,1,2017-05-10 05:14:07,2017-05-10 05:23:19,116.160507,39.935989,116.17561299999998,39.92775
4651669,45429,464890,1,2017-05-10 05:14:08,2017-05-10 05:16:22,116.415939,39.842606,116.414566,39.838486
1835308,14307,205108,2,2017-05-10 05:14:09,2017-05-10 05:17:43,116.35688799999998,40.118637,116.365128,40.115891
285871,989591,40015,1,2017-05-10 05:14:13,2017-05-10 05:22:14,116.444778,39.92775,116.461258,39.925003
3502995,163297,361447,1,2017-05-10 05:14:15,2017-05-10 05:17:54,116.428299,39.863205,116.421432,39.864578
2721344,357468,288095,2,2017-05-10 05:14:16,2017-05-10 05:24:53,116.40358,39.824753,116.39946,39.848099
1599797,937130,182470,2,2017-05-10 05:14:21,2017-05-10 05:17:33,116.388474,39.896164,116.384354,39.900284
4716183,628496,470196,1,2017-05-10 05:14:26,2017-05-10 05:18:07,116.583481,40.006027,116.577988,40.001907
3240244,35712,336545,1,2017-05-10 05:14:26,2017-05-10 05:21:21,116.421432,39.885178,116.418686,39.900284
112586,602807,16352,2,2017-05-10 05:14:27,2017-05-10 05:20:30,116.404953,39.852219,116.39946,39.849472
481193,328568,65465,1,2017-05-10 05:14:30,2017-05-10 05:19:59,116.334915,39.945602,116.325302,39.942856
4125553,799011,421340,1,2017-05-10 05:14:35,2017-05-10 05:19:34,116.409073,39.843979,116.400833,39.846725
3407055,187489,352200,1,2017-05-10 05:14:36,2017-05-10 05:21:39,116.421432,39.875565,116.417313,39.887924
3538793,810731,364871,1,2017-05-10 05:14:38,2017-05-10 05:17:50,116.355515,39.92775,116.351395,39.93187
986574,552846,125334,2,2017-05-10 05:14:38,2017-05-10 05:20:41,116.49971,40.01976,116.51207,40.01152
2858571,570121,300647,2,2017-05-10 05:14:40,2017-05-10 05:20:01,116.28273,39.786301,116.29097,39.783554
3707900,731462,381163,1,2017-05-10 05:14:41,2017-05-10 05:17:09,116.014938,39.708023,116.017685,39.705276
2592412,422677,276237,2,2017-05-10 05:14:41,2017-05-10 05:22:00,116.406326,39.837112,116.39946,39.848099
